,features,k_value,n_folds,avg_rmse,std_rmse
28258,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",19.0,10.0,12.535738323047232,1.697821566374807
28259,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",20.0,10.0,12.543837685238968,1.707244262752295
28260,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",1.0,10.0,19.58223447128092,3.8158207668653725
28261,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",2.0,10.0,15.333289885783362,1.7752005787831715
28262,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",3.0,10.0,14.336046679275597,1.607634992041599
28263,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",4.0,10.0,13.816237774813956,1.595355087741403
28264,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",5.0,10.0,13.621190817533662,1.638413567696933
28265,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",6.0,10.0,13.620145593223489,1.3170787905642432
28266,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",7.0,10.0,13.439596378648748,1.3766566344387052
28267,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",8.0,10.0,13.31103767480343,1.4135658286600112
28268,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",9.0,10.0,13.211910170060893,1.4723822479139603
28269,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",10.0,10.0,13.138545165885944,1.561623782018655
28270,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",11.0,10.0,13.172386689495204,1.575752616714291
28271,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",12.0,10.0,13.100528563186208,1.6057697421529893
28272,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",13.0,10.0,13.057568676875396,1.6136574750001191
28273,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",14.0,10.0,13.034231264197535,1.6161550836870708
28274,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",15.0,10.0,13.014718796301825,1.6415207443701347
28275,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",16.0,10.0,12.977008552630783,1.6657094538162198
28276,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",17.0,10.0,12.964890847193164,1.6714598410672155
28277,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",18.0,10.0,12.964777095462532,1.6708923358970171
28278,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",19.0,10.0,12.942467040448111,1.6774274086462964
28279,"['DLCCount', 'MovieCount', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",20.0,10.0,12.932085922034895,1.6980797689173421
28280,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",1.0,10.0,17.494029544502197,1.280915116232961
28281,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",2.0,10.0,15.226455644737024,1.8990495236404041
28282,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",3.0,10.0,14.226739635581534,1.8491946263003554
28283,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",4.0,10.0,13.770246707025503,1.7702689164110732
28284,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",5.0,10.0,13.640977600215308,1.908919297348475
28285,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",6.0,10.0,13.803681197713752,1.8989160766957949
28286,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",7.0,10.0,13.580313351729524,1.8425908486093856
28287,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",8.0,10.0,13.871460899863783,1.7649877801305074
28288,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",9.0,10.0,13.697757305400211,1.8822185589010478
28289,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",10.0,10.0,13.536161309229936,1.8373816226282036
28290,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",11.0,10.0,13.5947888372109,1.8404741365503083
28291,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",12.0,10.0,13.593384814879267,1.9189696930712197
28292,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",13.0,10.0,13.522683575980881,1.9085546653296583
28293,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",14.0,10.0,13.403830613422972,1.9111767296354567
28294,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",15.0,10.0,13.317916031543254,1.9057775045119556
28295,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",16.0,10.0,13.291041664867794,1.8914500544181159
28296,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",17.0,10.0,13.23173019281528,1.8975943044616133
28297,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",18.0,10.0,13.194859303640275,1.9060531545406865
28298,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",19.0,10.0,13.163983434228314,1.8947300784472467
28299,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",20.0,10.0,13.108774409244067,1.8811293967529608
28300,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",1.0,10.0,18.02119909090895,1.8120055570300582
28301,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",2.0,10.0,16.114226536029747,2.098855964432122
28302,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",3.0,10.0,14.750515222753396,1.7531871718364627
28303,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",4.0,10.0,14.300105577150457,1.7337076523914048
28304,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",5.0,10.0,14.139689154018962,1.879879788412152
28305,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",6.0,10.0,13.901992930510314,1.877667437186217
28306,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",7.0,10.0,13.768411776363063,1.9063450837535607
28307,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",8.0,10.0,13.652375627433557,1.8835976448539058
28308,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",9.0,10.0,13.977220529014968,1.8724272790621634
28309,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",10.0,10.0,13.912737217019114,1.813674908210878
28310,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",11.0,10.0,14.04203980792801,1.9770842601239982
28311,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",12.0,10.0,13.905620772640045,1.9259948883007838
28312,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",13.0,10.0,13.755701933884263,1.8811592529218375
28313,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",14.0,10.0,13.653788443133175,1.8347708539707028
28314,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",15.0,10.0,13.746513081234204,1.6753547801279476
28315,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",16.0,10.0,13.850314511749733,1.4774198297906471
28316,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",17.0,10.0,14.132614087016865,1.9262688842418394
28317,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",18.0,10.0,14.013966257452296,1.931668675625782
28318,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",19.0,10.0,14.064041430227928,1.652707841124817
28319,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",20.0,10.0,14.076947187492982,1.729306816766412
28320,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",1.0,10.0,17.03580500106214,2.493575392874935
28321,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",2.0,10.0,16.039012591416963,2.851098522943613
28322,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",3.0,10.0,15.109957050975567,2.0471427176402535
28323,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",4.0,10.0,14.390896376602091,1.7582366845099582
28324,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",5.0,10.0,14.085679095168055,1.6302882600995436
28325,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",6.0,10.0,13.80034019264831,1.533515295816191
28326,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",7.0,10.0,13.569749843410577,1.5694247097273515
28327,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",8.0,10.0,13.319499825963542,1.647044476700634
28328,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",9.0,10.0,13.141706807042823,1.6750409722872737
28329,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",10.0,10.0,13.034587079863474,1.7308191526727932
28330,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",11.0,10.0,12.951834981021893,1.7523633295743035
28331,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",12.0,10.0,12.882180419558491,1.7634668771329831
28332,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",13.0,10.0,12.823228007261516,1.7802587052195205
28333,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",14.0,10.0,12.783947506096755,1.815819321056756
28334,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",15.0,10.0,12.77349787273207,1.8050058525753743
28335,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",16.0,10.0,12.761252462619858,1.8164983794534777
28336,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",17.0,10.0,12.748602967857265,1.8345560625661197
28337,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",18.0,10.0,12.738888388443446,1.8364227725514406
28338,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",19.0,10.0,12.730070570746314,1.838291002440201
28339,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",20.0,10.0,12.721310150172389,1.83701639355529
28340,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",1.0,10.0,17.72094646199118,1.0699424165545801
28341,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",2.0,10.0,15.2031772823369,1.587149202084827
28342,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",3.0,10.0,14.388700611378013,1.5700164445629563
28343,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",4.0,10.0,14.047627278198718,1.6639711103996409
28344,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",5.0,10.0,13.816119449155632,1.7488397327891452
28345,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",6.0,10.0,13.656143683540705,1.6872642279379515
28346,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",7.0,10.0,13.55812969847739,1.6992663538184885
28347,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",8.0,10.0,13.543216502864345,1.7143781548431658
28348,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",9.0,10.0,13.489615696647434,1.724069683086398
28349,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",10.0,10.0,13.44737047147414,1.7050502578682527
28350,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",11.0,10.0,13.383933101490149,1.7496103872316116
28351,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",12.0,10.0,13.358779554984883,1.767354404210559
28352,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",13.0,10.0,13.334216244376933,1.7717509250228796
28353,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",14.0,10.0,13.312133383601187,1.7539178762978611
28354,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",15.0,10.0,13.295907312835828,1.7640867358325951
28355,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",16.0,10.0,13.286638693595847,1.7818095205147781
28356,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",17.0,10.0,13.268749922991569,1.780989546171193
28357,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",18.0,10.0,13.25180844324284,1.7626149204269823
28358,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",19.0,10.0,13.236383604796108,1.7539289953632757
28359,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",20.0,10.0,13.20365075573111,1.7334135117054519
28360,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",1.0,10.0,16.082124991964704,2.3977447497317192
28361,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",2.0,10.0,14.149493900020312,1.5322546346240578
28362,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",3.0,10.0,13.635407215563632,1.605295579699104
28363,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",4.0,10.0,13.502147254500818,1.6536135199882982
28364,"['DLCCount', 'MovieCount', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",5.0,10.0,13.268329640266353,1.7169061715159333
